WASP-33 b	2.8	1.603	1.21986967	0.02558	0	87.7	0.000221	2010	2020-07-13
HATS-50 b	0.39	1.13	3.8297015	0.05046	0.516	87.54	—	2017	2017-12-15
HATS-51 b	0.768	1.41	3.3488702	0.04639	0.33	87.1	—	2017	2017-12-15
HATS-53 b	0.595	1.34	3.8537768	0.04753	0.33	88.79	—	2017	2017-12-15
HATS-52 b	2.24	1.382	1.3665436	0.02498	0.246	84.7	—	2017	2017-12-15
kepler-80 g	—	0.101	14.64558	0.14	—	89.35	—	2017	2017-12-15
K2-139 b	0.381	0.812	28.38229	0.1811	0	89.55	—	2017	2017-12-14
KELT-21 b	3.91	1.586	3.6127647	0.05224	—	86.46	—	2017	2017-12-12
HD 176986 c	—	—	16.8191	0.11878	0.111	—	—	2017	2017-12-07
HD 176986 b	—	—	6.4898	0.06296	0.066	—	—	2017	2017-12-05
WASP-39 b	0.28	1.27	4.055259	0.0486	0	87.83	0.000211	2011	2017-11-30
HD 76920 b	—	—	415.4	1.149	0.856	—	—	2017	2017-11-21
Ross 128 b	—	—	9.8658	0.0496	0.116	—	—	2017	2017-11-17
HD 113996 b	—	—	610.2	1.6	0.28	—	—	2017	2017-11-17
HD 111591 b	—	—	1056.4	2.5	0.26	—	—	2017	2017-11-17
HD 40956 b	—	—	578.6	1.4	0.24	—	—	2017	2017-11-17
GJ 9827 d	0.012	0.186	6.201472	0.0627	0	87.39	—	2017	2017-11-07
GJ 9827 c	0.0079	0.115	3.648086	0.044	—	87.8	—	2017	2017-11-07
GJ 9827 b	0.0258	0.146	1.2089819	0.0211	0	85.8	—	2017	2017-11-07
HD 34445 g	—	—	5700	6.36	0.032	—	—	2017	2017-11-06
HD 34445 f	—	—	676.8	1.543	0.031	—	—	2017	2017-11-06
HD 34445 e	—	—	49.175	0.2687	0.09	—	—	2017	2017-11-06
HD 34445 d	—	—	117.87	0.4817	0.027	—	—	2017	2017-11-06
HD 34445 c	—	—	214.67	0.7181	0.036	—	—	2017	2017-11-06
HD 34445 b	—	—	1056.7	2.075	0.014	—	0.044516	2004	2017-11-06
WASP-156 b	0.128	0.51	3.836169	0.0453	0	89.1	—	2017	2017-11-06
WASP-153 b	0.39	1.55	3.332609	0.048	0	84.1	—	2017	2017-11-06
WASP-151 b	0.31	1.13	4.533471	0.055	0	89.2	—	2017	2017-11-06
LP 358-499 b	0.0069	0.117	3.0712	0.033	—	87.56	—	2017	2017-11-03
LP 358-499 d	0.026	0.18	11.0234	0.077	—	89.52	—	2017	2017-11-03
LP 358-499 c	0.01	0.132	4.8679	0.045	—	88.65	—	2017	2017-11-03
NGTS-1 b	0.812	1.33	2.647298	0.0326	0.016	82.8	—	2017	2017-10-31
OGLE-2016-BLG-1190L b	13.38	—	1223.6	2.17	0.42	41.2	—	2017	2017-10-30
EPIC 228934525 b	—	0.199	3.67635	0.0408	—	—	—	2017	2017-10-26
EPIC 228934525 c	—	0.187	7.95478	0.0683	—	—	—	2017	2017-10-26
EPIC 201598502 b	—	0.178	7.51554	0.601	—	—	—	2017	2017-10-26
EPIC 201128338 b	—	0.251	32.6527	0.1735	—	—	—	2017	2017-10-26
EPIC 220621087 b	—	0.12	3.835592	0.0365	—	—	—	2017	2017-10-26
EPIC 220598331 b	—	0.178	10.59357	0.0727	—	—	—	2017	2017-10-26
EPIC 220522664 b	—	0.146	11.332	0.083	—	—	—	2017	2017-10-26
EPIC 220194974 d	—	0.146	9.7579	0.0774	—	—	—	2017	2017-10-26
EPIC 220194974 c	—	0.154	6.9226	0.0616	—	—	—	2017	2017-10-26
EPIC 213715787 b	—	0.123	0.961917	0.0159	—	—	—	2017	2017-10-26
EPIC 220194974 b	—	0.119	4.38395	0.0454	—	—	—	2017	2017-10-26
EPIC 212006344 b	—	0.109	2.219315	0.0288	—	—	—	2017	2017-10-26
EPIC 211331236 c	—	0.173	5.44425	0.0491	—	—	—	2017	2017-10-26
EPIC 211331236 b	—	0.181	1.291563	0.0188	—	—	—	2017	2017-10-26
PSR B0943+10 c	—	—	1460	2.9	—	—	—	2014	2017-10-26
PSR B0943+10 b	—	—	730	1.8	—	—	—	2014	2017-10-26
PSR B0329+54 b	—	—	10139.34	10.26	0.236	—	—	2017	2017-10-25
FL Lyr b	—	—	4400	—	—	—	—	2015	2017-10-11
K2-106 c	0.018	0.22	13.3397	0.105	0.18	89.35	—	2016	2017-09-25
K2-106 b	0.0263	0.136	0.571292	0.0116	0	86.4	—	2016	2017-09-25
KELT-19 A b	4.07	1.91	4.6117093	—	—	85.41	—	2017	2017-09-22
GJ 3942 b	—	—	6.905	0.0608	0.121	—	—	2017	2017-09-21
WASP-19 b	1.114	1.395	0.78884	0.01616	0.0046	79.4	—	2009	2017-09-14
LSR J1835	55	—	—	—	—	—	—	2017	2017-09-13
CoRoT-32 b	0.15	0.57	6.71837	0.071	—	89	—	2017	2017-09-13
HD 106315 c	0.0478	0.352	21.0576	0.1526	0.23	89.42	—	2017	2017-09-05
HD 106315 b	0.0396	0.218	9.5521	0.09012	0.3	88.4	—	2017	2017-09-05
OGLE-2014-BLG-0124L b	0.64	—	—	3.48	—	—	—	2014	2017-09-05
TRAPPIST-1 g	0.00422	0.1005	12.35294	0.0451	0	89.71	—	2017	2017-09-01
WASP-103 b	1.49	1.528	0.925542	0.01985	—	86.3	—	2014	2017-08-22
OGLE-2016-BLG-0693L b	49	—	—	5	—	—	—	2017	2017-08-19
SAND 364 b	—	—	121.71	—	0.35	—	—	2014	2017-08-18
EPIC 210894022 b	0.027	0.17	5.35117	0.0621	—	86.2	—	2017	2017-08-18
Kepler-1319 A b	—	0.126	2.88676239	—	0.33	—	—	2016	2017-08-17
WASP-167 b	8	1.51	2.0219591	0.0365	—	79.9	—	2017	2017-08-17
tau Cet g	—	—	20	0.133	0.06	—	—	2017	2017-08-15
tau Cet h	—	—	49.41	0.243	0.23	—	—	2017	2017-08-15
tau Cet f	—	—	636.13	1.334	0.16	—	—	2012	2017-08-15
tau Cet e	—	—	162.87	0.538	0.18	—	—	2012	2017-08-15
Kepler-1649 b	—	0.0964	8.68909	0.0514	—	89.57	—	2017	2017-08-14
Kepler-19 b	0.026	0.198	9.2869944	0.085	0.12	89.94	—	2011	2017-08-09
HD 208897 b	—	—	352.7	1.05	0.07	—	—	2017	2017-08-09
Kepler-448 b	10	1.43	17.8552333	0.151	0	88.95	—	2015	2017-08-07
WASP-79 b	0.9	1.7	3.6623817	0.0539	0	85.4	0.000151	2012	2017-08-07
HAT-P-41 b	0.8	1.685	2.694047	0.0426	—	87.7	—	2012	2017-08-07
MOA-2010-BLG-117 b	0.51	—	—	2.9	—	—	—	2017	2017-08-05
HATS-46 b	0.173	0.903	4.7423729	0.05367	0.559	87.32	—	2017	2017-07-26
HATS-45 b	0.7	1.286	4.1876244	0.05511	0.24	85.61	—	2017	2017-07-26
HATS-44 b	0.56	1.067	2.7439004	0.03649	0.279	84.65	—	2017	2017-07-26
HATS-43 b	0.261	1.18	4.3888497	0.04944	0.173	89.24	—	2017	2017-07-26
GJ 570 D	42.5	0.855	—	1500	—	—	—	2000	2017-07-13
CoRoT-9 b	0.84	0.94	95.273804	0.407	0.133	89.9	0.000885	2010	2017-07-08
OGLE-2013-BLG-0132L b	0.29	—	—	3.6	—	—	—	2017	2017-07-04
SDSS J1110+0116	11	1.18	—	—	—	—	—	2015	2017-07-02
SIMP0136+0933	12.7	—	—	—	—	—	—	2017	2017-07-02
K2-66 b	0.067	0.222	5.06963	0.05983	—	86.6	—	2017	2017-06-30
BD+03 2562 b	—	—	481.9	1.3	0.2	—	—	2017	2017-06-30
Wolf 1061 d	—	—	217.21	0.47	0.55	—	—	2015	2017-06-30
Wolf 1061 c	—	—	17.8719	0.089	0.11	—	—	2015	2017-06-30
Wolf 1061 b	—	—	4.8869	0.0375	0.15	—	—	2015	2017-06-30
2MASS J11193254 AB	3.7	—	32850	—	—	—	—	2017	2017-06-30
TYC 4282-605-1 b	—	—	101.54	0.422	0.28	—	—	2017	2017-06-29
HD 86950 b	—	—	1270	2.72	0.17	—	—	2016	2017-06-29
HD 222076 b	—	—	871	1.83	0.08	—	—	2016	2017-06-29
HD 42012 b	—	—	857.5	1.67	0	—	—	2017	2017-06-29
HD 29021 b	—	—	1362.3	2.28	0.459	—	—	2017	2017-06-29
MOA-2007-BLG-192L b	0.01	—	—	0.66	—	—	0.000943	2008	2017-06-28
OGLE-2015-BLG-1319L b	45	—	—	0.245	—	—	—	2016	2017-06-28
OGLE-2014-BLG-0676L b	3.09	—	—	4.4	—	—	—	2016	2017-06-28
MOA-2012-BLG-006 b	8.4	—	—	10.2	—	—	—	2017	2017-06-28
MOA-2016-BLG-227L b	2.3	—	—	1.64	—	—	—	2017	2017-06-28
HD 3167 d	—	—	8.492	0.07757	0.36	—	—	2017	2017-06-28
HD 3167 b	0.0158	0.152	0.959641	0.01815	—	83.4	—	2016	2017-06-26
HD 27894 d	—	—	5174	5.448	0.389	—	—	2017	2017-06-25
HD 27894 c	—	—	36.07	0.198	0.015	—	—	2017	2017-06-25
HD 27894 b	—	—	18.02	0.125	0.047	—	0.002879	2005	2017-06-25
HD 20794 e	—	—	147.02	0.509	0.29	—	—	2017	2017-06-25
HAT-P-48 b	0.168	1.131	4.40865	0.0543	0	86.8	—	2016	2017-06-25
HAT-P-47 b	0.206	1.313	4.732182	0.0615	0	84.8	—	2016	2017-06-25
WASP-92 b	0.805	1.461	2.1746742	0.0348	0	83.75	—	2016	2017-06-25
55 Cnc f	—	—	260.91	0.7733	0.08	—	0.06329	2007	2017-06-11
55 Cnc d	—	—	4867	5.446	0.0269	—	0.466775	2002	2017-06-11
55 Cnc c	—	—	44.373	0.23735	0.072	—	0.019473	2002	2017-06-11
55 Cnc b	0.84	—	14.65314	0.11339	0.0023	89.73	0.009303	1996	2017-06-11
CoRoT-7 c	0.04266	—	3.698	0.046	0.12	—	0.000307	2009	2017-06-11
CoRoT-7 b	0.0149	0.136	0.853585	0.0172	0.12	80.1	0.000115	2009	2017-06-11
KELT-4 A b	0.884	1.706	2.9895933	0.04321	0.03	83.11	—	2013	2017-06-11
HD 219828 c	—	—	4791	5.96	0.8118	—	—	2016	2017-06-08
HD 87646 A c	—	—	674	1.58	0.5	—	—	2016	2017-06-08
KELT-2 A b	1.486	1.306	4.1137914	0.05498	0.185	—	0.000427	2012	2017-06-08
Kepler-410 A b	—	0.253189853136	17.833648	0.1236	0.17	87.72	—	2013	2017-06-08
WASP-70 A b	0.59	1.164	3.7130203	0.04853	0	87.12	—	2011	2017-06-08
WISE 1217+16 A b	22	0.96	47400	7.6	—	—	—	2012	2017-06-08
WASP-87 A b	2.21	1.385	1.682795	0.02946	0	81.07	—	2014	2017-06-08
HD 87646 A b	—	—	13.481	0.117	0.05	—	—	2016	2017-06-08
AS 205 A b	—	—	24.84	0.162	0.35	—	—	2017	2017-06-08
GJ 625 b	—	—	14.638	0.078399	0.13	—	—	2017	2017-05-19
OGLE-2016-BLG-1195L b	0.0045	—	—	1.16	—	—	—	2017	2017-05-11
K2-95 b	1.67	0.33	10.134588	0.0653	0.16	89.25	—	2016	2017-04-14
Kepler-46 c	0.362	—	57.004	0.2799	0.0145	87.25	0.000327	2012	2017-04-06
Kepler-46 b	0.885	0.812	33.60134	0.1967	0.01	89.033	0.00023	2012	2017-04-06
MOA-2012-BLG-505L b	6.7	—	—	1.12	—	—	—	2017	2017-04-03
GJ 536 b	—	—	8.7076	0.06661	0.08	—	—	2016	2017-04-02
Kepler-150 f	0.0283	0.325	637.2093	1.24	—	90	—	2017	2017-03-29
OGLE-2013-BLG-1761L b	2.8	—	—	1.8	—	—	—	2017	2017-03-23
Kepler-19 d	—	—	62.95	—	0.05	—	—	2017	2017-03-22
GJ 3323 b	—	—	5.3636	0.03282	0.23	—	—	2017	2017-03-21
GJ 3323 c	—	—	40.54	0.1264	0.17	—	—	2017	2017-03-21
GJ 3138 d	—	—	257.8	0.698	0.32	—	—	2017	2017-03-21
GJ 3138 c	—	—	1.22003	0.0197	0.19	—	—	2017	2017-03-21
GJ 3138 b	—	—	5.974	0.057	0.11	—	—	2017	2017-03-21
GJ 3293 b	—	—	30.5987	0.14339	0.06	—	—	2014	2017-03-18
GJ 3293 e	—	—	13.2543	0.0821	0.21	—	—	2017	2017-03-17
GJ 3293 d	—	—	48.1345	0.194	0.12	—	—	2014	2017-03-17
HIP 67537 b	—	—	2592.5	4.96	0.59	—	—	2016	2017-03-13
WASP-80 b	0.554	0.952	3.0678504	0.0346	0.07	89.92	—	2013	2017-03-09
HD 217107 b	—	—	7.12689	0.073	0.132	—	0.003702	1998	2017-03-02
HD 217107 c	—	—	4210	5.27	0.517	—	0.267241	1998	2017-03-02
HIP 73990 b	21	—	—	20	—	—	—	2015	2017-02-28
HD 17674 b	—	—	623.8	1.42	0	—	—	2017	2017-02-27
38 Vir b	—	—	825.9	1.82	0.03	—	—	2016	2017-02-20
Kepler-457 c	—	0.21	75.2	—	—	89.701	—	2015	2017-02-20
K2-35 b	—	0.0964	2.39991	0.0306	—	86.1	—	2015	2017-02-20
K2-35 c	—	0.151	5.60906	0.0539	—	87.85	—	2015	2017-02-17
HAT-P-20 b	7.246	0.867	2.875317	0.0361	0.015	81.9	0.000516	2010	2017-02-13
Qatar-2 b	2.487	1.144	1.3371182	0.02149	0	88.3	—	2011	2017-02-13
KELT-18 b	1.18	1.57	2.8717518	0.0455	0	88.86	—	2017	2017-02-07
HAT-P-67 b	0.34	2.085	4.81010205	0.06505	0.24	88.8	—	2017	2017-02-07
K2-108 b	0.187	0.471	4.73401	0.0573	0.18	—	—	2016	2017-02-02
K2-39 b	0.125	0.73	4.60543	0.062	0.152	80	—	2016	2017-02-02
OGLE-2012-BLG-0950L b	0.11	—	—	2.7	—	—	—	2016	2017-01-31
K2-97 b	1.1	1.31	8.4061	—	—	—	—	2016	2017-01-27
51 Peg b	0.47	1.9	4.2308	0.052	0.0069	80	0.003537	1995	2017-01-26
K2-60 b	0.426	0.683	3.00265	0.045	—	88.49	—	2016	2017-01-24
Kepler-420 A b	1.45	0.94	86.647661	0.382	0.772	89.66	—	2014	2017-01-17
HAT-P-14 b	2.2	1.2	4.627657	0.0594	0.095	83.2	0.00029	2010	2017-01-17
WASP-105 b	1.8	0.96	7.87288	0.075	0	89.7	—	2017	2017-01-17
TAP 26 b	—	—	10.91	0.0975	—	—	—	2017	2017-01-09
K2-105 b	0.094	0.32	8.266902	—	—	88.95	—	2017	2017-01-06
HAT-P-13 b	0.85	1.28	2.916243	0.0426	0.0142	83.3	0.000199	2009	2017-01-05
L2 Pup b	12	—	—	2	—	—	—	2016	2016-12-29
WASP-81 c	—	—	1297	2.426	0.557	—	—	2016	2016-12-27
WASP-53 c	—	—	2840	3.73	0.8369	—	—	2016	2016-12-27
WASP-81 b	0.729	1.429	2.7164762	0.03908	0	88.69	—	2016	2016-12-27
WASP-53 b	2.132	1.074	3.3098443	0.04101	0	87.08	—	2011	2016-12-27
Kepler-434 b	2.86	1.13	12.877099	0.1143	0.131	86.46	—	2015	2016-12-26
HD 163296 b	0.3	—	—	105	—	—	—	2016	2016-12-16
HD 163296 c	0.3	—	—	160	—	—	—	2016	2016-12-16
WASP-47 e	0.029	0.167	0.78961	0.0173	0.03	86.2	—	2015	2016-12-16
WASP-47 d	0.0428	0.331	9.0304	0.088	0.007	89.22	—	2015	2016-12-16
WASP-47 c	1.31	—	596	1.41	0.28	87	—	2015	2016-12-16
WASP-47 b	1.13	1.17	4.15912	0.052	0.0028	89.02	0.00026	2011	2016-12-16
Proplyd 133-353	13	—	—	—	—	—	—	2016	2016-12-15
XO-6 b	1.9	2.07	3.7650007	0.0815	0	86	—	2016	2016-12-09
HD 30177 b	—	—	2532.5	3.58	0.18	—	—	2002	2016-12-08
Kepler-80 d	0.0212	0.125	3.07	—	—	—	—	2012	2016-11-17
K2-99 b	0.97	1.29	18.249	0.159	0.19	87.7	—	2016	2016-11-09
2M 2236+4751 b	12.5	—	—	230	—	—	3.7	2016	2016-11-03
HIP 68468 b	—	—	1.8372	0.029743	0.41	—	—	2016	2016-11-02
HIP 68468 c	—	—	194	0.665	0.04	—	—	2016	2016-11-02
PSR 0636 b	—	—	0.067	—	—	—	—	2016	2016-10-28
Kepler-1647 (AB) b	1.52	1.06	1107.5923	2.7205	0.0581	90.0972	—	2015	2016-10-14
HD 175370 b	—	—	349.5	0.98	0.22	—	—	2016	2016-09-21
Qatar-5 b	4.32	1.107	2.8792319	0.04127	—	88.74	—	2016	2016-09-18
Qatar-4 b	5.85	1.552	1.8053949	0.02861	—	88.82	—	2016	2016-09-18
HAT-P-65 b	0.527	1.89	2.6054552	0.03951	0.3	84.2	—	2016	2016-09-12
EPIC 211969807 b	—	0.17	1.97419	—	0.18	88	—	2016	2016-09-07
EPIC 211913977 b	—	0.18	14.677286	—	0.1	89.4	—	2016	2016-09-07
EPIC 211822797 b	—	0.2	21.169619	—	0.18	89.5	—	2016	2016-09-07
EPIC 211970147 b	—	0.12	9.915615	—	0.1	89	—	2016	2016-09-07
HD 110014 c	—	—	130	0.64	0.44	—	—	2015	2016-09-03
HD 110014 b	—	—	882.6	2.31	0.26	—	0.023778	2009	2016-09-03
HD 2638 b	—	1.04	3.43752	0.044	0.0407	—	0.000819	2005	2016-09-03
Kepler-20 e	0.0097	0.0772	6.09852281	0.0639	—	87.632	0.000175	2011	2016-08-26
Kepler-20 f	0.045	0.08948	19.57758478	0.1396	—	88.788	0.000379	2011	2016-08-26
Kepler-20 c	0.04012	0.2718	10.85409089	0.0949	0.16	89.815	0.000321	2011	2016-08-26
Kepler-20 b	0.0305	0.1667	3.69611525	0.0463	0.03	87.355	0.000156	2011	2016-08-26
Kepler-20 d	0.03168	0.2448	77.61130017	0.3506	0.6	89.708	0.001191	2011	2016-08-26
Kepler-20 g	—	—	34.94	0.2055	0.15	—	—	2016	2016-08-26
HD 133131 A b	—	—	649	1.44	0.32	—	—	2016	2016-08-24
HD 133131 A c	—	—	3407	4.36	0.47	—	—	2016	2016-08-24
HD 133131 B b	—	—	6119	—	0.62	—	—	2016	2016-08-24
HD 190228 b	65.7	—	1146	2	0.5	4.5	0.030253	2002	2016-08-22
HD 180777 b	25	—	28.44	0.22	0.2	—	0.008059	2006	2016-08-22
HD 75784 c	—	—	5040	6.5	0.36	—	—	2015	2016-08-22
HD 119445 b	—	—	410.2	1.71	0.082	—	—	2009	2016-08-21
Kepler-459 b	—	0.49	854.083	—	—	89.861	—	2015	2016-08-19
WASP-42 b	0.5	1.08	4.9816872	0.0458	0.06	88.25	—	2011	2016-08-19
WASP-102 b	0.624	1.259	2.709813	0.0401	—	89.73	—	2016	2016-08-16
Kepler-56 b	0.07	0.58	10.5016	0.1028	0.04	83.84	—	2012	2016-08-15
Kepler-56 c	0.569	0.88	21.40239	0.1652	0	84.02	—	2012	2016-08-15
Kepler-56 d	—	—	1002	2	0.2	—	—	2013	2016-08-15
KIC 7917485 b	11.8	—	840	2.03	0.15	—	—	2016	2016-08-11
HD 5319 c	—	—	886	2.071	0.15	—	—	2016	2016-08-10
WASP-118 b	0.514	1.44	4.0460435	0.05453	—	88.7	—	2016	2016-08-10
HD 75784 b	—	—	341.7	1.073	0.13	—	—	2014	2016-08-07
HD 10442 b	—	—	1043	2.335	0.11	—	—	2014	2016-08-07
WASP-93 b	1.47	1.597	2.7325321	0.04211	—	81.18	—	2016	2016-08-07
EPIC 211391664 b	0.101	0.38	10.13675	0.0943	—	89	—	2016	2016-08-04
KELT-16 b	2.75	1.415	0.9689951	0.02044	—	—	—	2016	2016-08-03
GJ 676 A c	6.8	—	7337	6.6	0.2	—	—	2012	2016-08-03
GJ 676 A b	6.7	—	1052.1	1.812	0.323	45	0.109422	2009	2016-08-03
V830 Tau b	0.77	—	4.93	0.057	0	55	—	2016	2016-08-03
GJ 3021 b	—	—	133.71	0.49	0.511	—	0.027809	2000	2016-07-29
HATS-30 b	0.706	1.175	3.1743516	0.04354	0.048	86.84	—	2016	2016-07-28
HATS-29 b	0.653	1.251	4.6058749	0.05475	0.079	87.37	—	2016	2016-07-28
HATS-28 b	0.672	1.194	3.1810781	0.04131	0.101	86.17	—	2016	2016-07-28
HATS-26 b	0.65	1.75	3.3023881	0.04735	0.122	86.2	—	2016	2016-07-28
HATS-25 b	0.613	1.26	4.2986432	0.05163	0.088	86.93	—	2016	2016-07-28
HATS-27 b	0.53	1.5	4.637038	0.0611	0.29	87.3	—	2016	2016-07-28
HATS-21 b	0.332	1.123	3.5543973	0.04676	0	85.04	—	2016	2016-07-28
Kepler-80 c	0.0212	0.23	9.52	—	—	—	—	2012	2016-07-27
Kepler-80 b	0.0218	0.21	7.05	—	—	—	—	2012	2016-07-27
Kepler-80 e	0.013	0.134	4.64	—	—	—	—	2012	2016-07-27
Kepler-80 f	—	0.116	0.99	—	—	—	—	2012	2016-07-27
WASP-138 b	1.22	—	3.634433	0.0494	—	88.5	—	2016	2016-07-27
WASP-136 b	1.51	1.38	5.215357	0.0661	—	84.7	—	2016	2016-07-27
OGLE-2015-BLG-0051L b	0.72	—	—	0.73	—	—	—	2016	2016-07-25
PSR B1957+20 b	22	—	0.38	—	—	—	—	1988	2016-07-23
OGLE-2016-BLG-596L b	12.2	—	—	—	—	—	—	2016	2016-07-20
GJ 3998 c	—	—	13.74	0.089	0.049	—	—	2016	2016-07-19
GJ 3998 b	—	—	2.64977	0.029	0	—	—	2016	2016-07-14
KELT-17 b	1.31	1.525	3.0801716	0.04881	—	—	—	2015	2016-07-14
WASP-130 b	1.23	0.89	11.55098	0.1012	0	88.66	—	2016	2016-07-11
WASP-132 b	0.41	0.87	7.133521	0.067	0	89.6	—	2016	2016-07-11
WASP-131 b	0.27	1.22	5.322023	0.0607	0	85	—	2016	2016-07-11
WASP-139 b	0.117	0.8	5.924262	0.062	0	88.9	—	2016	2016-07-11
WASP-140 b	2.44	1.44	2.2359835	0.0323	0.047	83.3	—	2016	2016-07-11
WASP-141 b	2.69	1.21	3.310651	0.0469	0	87.6	—	2016	2016-07-11
WASP-142 b	0.84	1.53	2.052868	0.0347	0	80.2	—	2016	2016-07-11
HD 143761 b	—	—	39.8458	0.2196	0.037	—	—	2016	2016-07-11
HD 143761 c	—	—	102.54	0.4123	0.05	—	—	2016	2016-07-11
HD 42618 b	—	—	149.61	0.554	0.19	—	—	2016	2016-07-11
HATS-31 b	0.88	1.64	3.37796	0.0478	0.233	85	—	2016	2016-07-11
HATS-32 b	0.92	1.249	2.8126548	0.04024	0.471	87.1	—	2016	2016-07-11
HATS-33 b	1.192	1.23	2.5495551	0.03727	0.08	87.62	—	2016	2016-07-11
HATS-34 b	0.941	1.43	2.1061607	0.03166	0	82.28	—	2016	2016-07-11
HATS-35 b	1.222	1.464	1.8209933	0.03199	0	86.9	—	2016	2016-07-11
HATS-22 b	2.74	0.953	4.7228124	0.05025	0.079	87.96	—	2016	2016-07-11
HATS-23 b	1.47	1.86	2.1605156	0.03397	0.114	81.02	—	2015	2016-07-11
HATS-24 b	2.44	1.487	1.3484954	0.02547	0.24	86.6	—	2016	2016-07-11
HATS-19 b	0.427	1.66	4.569673	0.0589	0.3	86.6	—	2016	2016-07-11
HATS-20 b	0.273	0.776	3.7992969	0.04619	0.5	87.16	—	2016	2016-07-11
WASP-113 b	0.475	1.409	4.54216874538	0.05885	0	86.46	—	2016	2016-07-11
WASP-114 b	1.769	1.339	1.5487743	0.02851	0.012	83.96	—	2016	2016-07-11
Kepler-82 d	—	0.158	2.382961	0.034	—	—	—	2011	2016-07-01
Kepler-82 e	—	0.22	5.902206	0.063	—	—	—	2011	2016-07-01
Kepler-82 c	—	0.503	51.531855	0.264	0	89.95	—	2011	2016-07-01
Kepler-82 b	—	0.367	26.443794	0.169	0	89.38	—	2011	2016-07-01
HIP 41378 b	—	0.26	15.5712	—	—	88.4	—	2016	2016-06-29
HIP 41378 c	—	0.228	31.6978	—	—	89.58	—	2016	2016-06-29
HIP 41378 d	—	0.353	157	—	—	—	—	2016	2016-06-29
HIP 41378 e	—	0.492	131	—	—	—	—	2016	2016-06-29
Kepler-974 b	—	0.14	4.19449651	—	—	—	—	2016	2016-06-27
Kepler-411 b	—	0.168	3.00516	0.038	0	88.27	—	2013	2016-06-27
Kepler-411 c	—	0.292	7.83442788	—	—	—	—	2016	2016-06-27
K2-33 b	3.6	0.451	5.42513	0.0409	0	89.1	—	2016	2016-06-27
HR 3549 b	45	—	—	80	—	—	—	2015	2016-06-22
YBP401 b	—	—	4.087	—	0.15	—	—	2016	2016-06-18
K2-29 b	0.73	1.19	3.2588321	0.04217	0.066	86.656	—	2016	2016-06-13
EPIC 203826436 d	—	0.244	14.09189	—	—	—	—	2015	2016-06-09
EPIC 203826436 c	—	0.245	6.42904	—	—	—	—	2015	2016-06-09
EPIC 203826436 b	—	0.144	4.44117	—	—	—	—	2015	2016-06-09
K2-28 b	—	0.207	2.260455	0.0214	—	88.9	—	2015	2016-06-08
K2-34 b	1.78	1.35	2.995607	0.04419	0	82.06	—	2016	2016-06-07
K2-30 b	0.624	1.196	4.098507	0.04986	0.027	86.32	—	2016	2016-06-07
HATS-18 b	1.98	1.337	0.8378434	0.01761	0.166	85.5	—	2016	2016-06-06
K2-24 b	0.0661	0.52	20.8851	0.154	—	89.25	—	2015	2016-06-03
K2-24 c	0.085	0.723	42.36342	0.247	—	89.76	—	2015	2016-06-03
K2-17 b	—	0.199	17.96753	0.119	—	—	—	2015	2016-06-03
WASP-98 b	0.83	1.1	2.96264	0.036	0	86.3	—	2013	2016-06-03
K2-15 b	—	0.221	11.8104	0.091	—	—	—	2015	2016-05-30
K2-7 b	—	0.238	28.67992	0.1814	—	—	—	2015	2016-05-30
K2-9 b	—	0.143	18.44883	0.0848	—	—	—	2015	2016-05-30
K2-14 b	—	0.429	8.36802	0.0627	—	—	—	2015	2016-05-30
K2-13 b	—	0.169	39.91488	0.2114	—	—	—	2015	2016-05-30
K2-12 b	—	0.208	8.28212	0.0802	—	—	—	2015	2016-05-30
K2-11 b	—	0.674	39.93767	0.2257	—	—	—	2015	2016-05-30
K2-5 c	—	0.171	10.93406	0.0783	—	—	—	2015	2016-05-29
K2-5 b	—	0.171	5.73491	0.0509	—	—	—	2015	2016-05-29
K2-6 b	—	0.223	30.94191	0.1898	—	—	—	2015	2016-05-29
K2-4 b	—	0.211	10.00329	0.0777	—	—	—	2015	2016-05-25
Kepler-460 c	—	0.492	220.1303357	—	—	—	—	2016	2016-05-24
Kepler-953 c	—	0.106	9.10967112	—	—	—	—	2016	2016-05-24
Kepler-953 b	—	0.315	88.4075	0.19757	—	89.53	—	2012	2016-05-24
Kepler-462 c	—	0.43	207.58	—	0.5	90.64	—	2015	2016-05-24
Kepler-462 b	—	0.45	84.69	—	0.056	89.34	—	2015	2016-05-24
Kepler-460 b	—	0.57	440.7813	—	—	89.904	—	2015	2016-05-24
Kepler-1115 b	—	0.152	23.5540725	—	—	—	—	2016	2016-05-24
Kepler-539 c	2.4	—	1000	—	0.5	97.92	—	2015	2016-05-24
Kepler-539 b	0.97	0.747	125.63243	0.4988	0	89.845	—	2015	2016-05-24
HD 219828 b	—	—	3.834887	0.045	0.059	—	0.000641	2007	2016-05-24
J1433 b	57.1	—	0.054	—	—	84.36	—	2016	2016-05-24
KIC 8012732 b	—	0.87	431.4681	—	—	89.741	—	2015	2016-05-23
KIC 9413313 b	—	—	—	—	—	—	—	2015	2016-05-23
Kepler-458 b	—	0.41	572.3847	—	—	89.768	—	2015	2016-05-23
Kepler-458 c	—	0.375	20.74028413	—	—	—	—	2016	2016-05-23
Kepler-457 b	—	0.21	31.8099	0.161	—	89.3	—	2015	2016-05-23
Kepler-154 d	—	0.343	20.54981883	—	—	—	—	2016	2016-05-18
